,Open,High,Low,Close,Volume
2022-11-30,19.55,20.2,19.15,20.0,25462700
2022-12-01,20.2,21.1,19.5,19.5,39125200
2022-12-02,19.8,20.85,19.5,20.85,27685300
2022-12-05,22.3,22.3,21.85,22.3,38505100
2022-12-06,22.25,22.65,20.75,20.75,49350900
2022-12-07,20.55,20.9,19.7,20.3,27772200
2022-12-08,20.75,21.7,20.75,21.7,20042500
2022-12-09,22.5,22.6,21.9,22.4,26467900
2022-12-12,22.5,22.6,21.3,21.3,20770500
2022-12-13,21.35,22.6,21.05,22.55,25986500
2022-12-14,23.0,23.5,22.7,23.25,21018800
2022-12-15,23.1,23.65,22.65,23.25,20332000
2022-12-16,22.85,23.2,22.55,22.8,25278700
2022-12-19,23.0,23.4,22.4,22.4,23175600
2022-12-20,22.0,22.45,21.25,22.45,28918700
2022-12-21,22.75,23.8,22.3,23.55,35449400
2022-12-22,23.75,24.15,23.1,23.4,17470200
2022-12-23,23.45,23.7,22.9,23.5,13227800
2022-12-26,23.45,23.55,21.9,21.9,20485300
2022-12-27,22.0,23.0,21.85,22.5,20842100
2022-12-28,22.6,23.0,22.05,22.9,15196800
2022-12-29,22.7,22.95,22.35,22.35,9448000
2022-12-30,22.6,22.7,22.2,22.5,10618600
2023-01-03,22.5,23.6,22.5,23.5,16251000
2023-01-04,23.6,24.1,23.3,23.3,18036600
2023-01-05,23.4,24.25,23.4,24.2,19217000
2023-01-06,24.25,25.1,24.1,24.3,25666300
2023-01-09,24.6,25.0,24.2,24.65,13239000
2023-01-10,24.65,25.3,24.15,24.95,14761200
2023-01-11,25.25,25.4,24.7,24.7,10080600
2023-01-12,24.9,24.95,24.55,24.95,7154600
